date,location,new_cases,new_deaths,total_cases,total_deaths
2/13/2020,China,15141,254,59865,1368
2/14/2020,China,4156,13,64021,1381
2/15/2020,China,2538,143,66559,1524
2/16/2020,China,2007,142,68566,1666
2/17/2020,China,2052,105,70618,1771
2/18/2020,China,1890,98,72508,1869
2/19/2020,China,1750,139,74258,2008
2/20/2020,China,394,112,74652,2120
2/21/2020,China,891,118,75543,2238
2/22/2020,China,826,109,76369,2347
2/23/2020,China,647,98,77016,2445
2/24/2020,China,218,150,77234,2595
2/25/2020,China,515,70,77749,2665
2/26/2020,China,410,52,78159,2717
2/27/2020,China,439,29,78598,2746
2/28/2020,China,329,44,78927,2790
2/29/2020,China,428,47,79355,2837
3/1/2020,China,574,35,79929,2872
3/2/2020,China,205,42,80134,2914
3/3/2020,China,127,32,80261,2946
3/4/2020,China,119,37,80380,2983
3/5/2020,China,117,31,80497,3014
3/6/2020,China,170,30,80667,3044
3/7/2020,China,101,28,80768,3072
3/8/2020,China,46,27,80814,3099
3/9/2020,China,45,23,80859,3122
3/10/2020,China,20,17,80879,3139
3/11/2020,China,29,22,80908,3161
3/12/2020,China,24,11,80932,3172
3/13/2020,China,22,7,80954,3179
3/14/2020,China,19,15,80973,3194
3/15/2020,China,22,9,80995,3203
3/16/2020,China,25,14,81020,3217
3/17/2020,China,110,9,81130,3226
3/18/2020,China,33,16,81163,3242
3/19/2020,China,75,8,81238,3250
3/20/2020,China,99,4,81337,3254
3/21/2020,China,79,7,81416,3261
3/22/2020,China,83,6,81499,3267
3/23/2020,China,150,9,81649,3276
3/24/2020,China,99,7,81748,3283
3/25/2020,China,99,4,81847,3287
3/26/2020,China,121,6,81968,3293
3/27/2020,China,111,5,82079,3298
3/28/2020,China,134,3,82213,3301
3/29/2020,China,129,5,82342,3306
3/30/2020,China,121,5,82463,3311
3/7/2020,Colombia,1,0,1,0
3/10/2020,Colombia,2,0,3,0
3/12/2020,Colombia,6,0,9,0
3/14/2020,Colombia,7,0,16,0
3/15/2020,Colombia,18,0,34,0
3/16/2020,Colombia,11,0,45,0
3/17/2020,Colombia,12,0,57,0
3/18/2020,Colombia,8,0,65,0
3/19/2020,Colombia,37,0,102,0
3/20/2020,Colombia,26,0,128,0
3/21/2020,Colombia,30,0,158,0
3/22/2020,Colombia,52,1,210,1
3/23/2020,Colombia,25,1,235,2
3/24/2020,Colombia,71,1,306,3
3/25/2020,Colombia,72,0,378,3
3/26/2020,Colombia,92,1,470,4
3/27/2020,Colombia,21,2,491,6
3/28/2020,Colombia,48,0,539,6
3/29/2020,Colombia,69,0,608,6
3/30/2020,Colombia,94,4,702,10
3/16/2020,Congo,1,0,1,0
3/17/2020,Congo,0,0,1,0
3/18/2020,Congo,0,0,1,0
3/19/2020,Congo,2,0,3,0
3/20/2020,Congo,0,0,3,0
3/21/2020,Congo,0,0,3,0
3/22/2020,Congo,1,0,4,0
3/23/2020,Congo,0,0,4,0
3/24/2020,Congo,0,0,4,0
3/25/2020,Congo,0,0,4,0
3/26/2020,Congo,0,0,4,0
3/27/2020,Congo,0,0,4,0
3/28/2020,Congo,0,0,4,0
3/29/2020,Congo,15,0,19,0
3/30/2020,Congo,0,0,19,0
3/7/2020,Costa Rica,1,0,1,0
3/9/2020,Costa Rica,4,0,5,0
3/10/2020,Costa Rica,4,0,9,0
3/11/2020,Costa Rica,4,0,13,0
3/12/2020,Costa Rica,9,0,22,0
3/13/2020,Costa Rica,1,0,23,0
3/14/2020,Costa Rica,3,0,26,0
3/15/2020,Costa Rica,1,0,27,0
3/16/2020,Costa Rica,8,0,35,0
